Date,Site,Depth (m),Temp (degC),SpeCond(uS/cm),Chla (ug/L),Turb (FTU),DO (mg/L)
Jun-11-2019,UA07,-3.052,20.9842,260.2413,4.7375,2.397,8.6015
Jun-11-2019,UA07,-3.155,20.9358,260.398,4.8248,2.486,8.5223
Jun-11-2019,UA07,-3.253,20.9051,260.3296,4.9344,2.892,8.451
Jun-11-2019,UA07,-3.354,20.8842,259.9428,5.0641,2.648,8.3696
Jun-11-2019,UA07,-3.458,20.858,259.6872,5.1581,2.55,8.2107
Jun-11-2019,UA07,-3.564,20.8262,259.5187,5.2601,2.693,7.9455
Jun-11-2019,UA07,-3.676,20.7958,259.4712,5.5143,2.65,7.5578
Jun-11-2019,UA07,-3.793,20.7681,259.2021,5.7758,2.688,7.0681
Jun-11-2019,UA07,-3.91,20.738,258.4128,5.775,2.648,6.5445
Jun-11-2019,UA07,-4.012,20.6701,258.2737,5.6778,2.546,6.0492
Jun-11-2019,UA07,-4.094,20.5824,258.678,5.5383,2.501,5.6562
Jun-11-2019,UA07,-4.169,20.5269,258.6138,5.5367,2.498,5.3876
Jun-11-2019,UA07,-4.25,20.4746,258.6244,5.6204,2.385,5.2367
Jun-11-2019,UA07,-4.338,20.4146,258.7642,5.5823,2.361,5.1892
Jun-11-2019,UA07,-4.424,20.3632,258.9291,5.4966,2.36,5.1974
Jun-11-2019,UA07,-4.51,20.3085,259.6029,5.4635,2.381,5.2317
Jun-11-2019,UA07,-4.608,20.2528,260.6569,5.8552,2.53,5.258
Jun-11-2019,UA07,-4.723,20.1969,261.2697,6.4102,2.882,5.2616
Jun-11-2019,UA07,-4.85,20.0982,261.3805,6.6148,3.216,5.2455
Jun-11-2019,UA07,-4.972,19.9348,261.3953,6.5767,3.139,5.207
Jun-11-2019,UA07,-5.085,19.7545,261.2393,6.4361,2.941,5.1548
Jun-11-2019,UA07,-5.188,19.5998,261.1612,6.3679,2.952,5.0939
Jun-11-2019,UA07,-5.287,19.4839,261,6.4654,2.947,5.0262
Jun-11-2019,UA07,-5.384,19.3934,261.0106,6.5447,2.941,4.9512
Jun-11-2019,UA07,-5.484,19.3123,261.3363,6.4511,3.116,4.8698
Jun-11-2019,UA07,-5.595,19.2416,261.562,6.2804,2.774,4.7819
Jun-11-2019,UA07,-5.713,19.1746,261.8624,6.0487,2.474,4.6904
Jun-11-2019,UA07,-5.826,19.1152,262.1398,5.8069,2.598,4.6082
Jun-11-2019,UA07,-5.925,19.0685,262.3749,5.7051,2.661,4.5422
Jun-11-2019,UA07,-6.017,19.0277,262.695,5.5851,2.554,4.4906
Jun-11-2019,UA07,-6.111,18.9972,262.9901,5.5871,2.466,4.4676
Jun-11-2019,UA07,-6.207,18.972,263.2454,5.7391,2.601,4.477
Jun-11-2019,UA07,-6.304,18.942,263.4489,5.5039,2.728,4.5033
Jun-11-2019,UA07,-6.401,18.9138,263.5113,5.2631,2.792,4.5412
Jun-11-2019,UA07,-6.501,18.8927,263.52,5.2879,2.698,4.5859
Jun-11-2019,UA07,-6.602,18.8714,263.6071,5.3109,2.773,4.6295
Jun-11-2019,UA07,-6.702,18.8495,263.6165,5.5168,2.851,4.6666
Jun-11-2019,UA07,-6.793,18.8319,263.4581,5.5558,2.724,4.6944
Jun-11-2019,UA07,-6.869,18.8156,263.343,5.1779,2.74,4.7024
Jun-11-2019,UA07,-6.919,18.8003,263.3738,4.8668,2.746,4.6947
Jun-11-2019,UA07,-6.944,18.7888,263.5521,4.9142,2.792,4.6874
Jun-11-2019,UA07,-6.958,18.7861,263.7805,5.0004,2.84,4.6805
Jun-11-2019,UA07,-6.97,18.7943,263.962,4.9367,2.691,4.6691
Jun-11-2019,UA07,-6.983,18.8106,263.8959,4.9475,2.55,4.6566
Jun-11-2019,UA07,-6.997,18.8265,263.6573,5.1406,2.651,4.6444
Jun-11-2019,UA07,-7.013,18.8303,263.6303,5.3381,2.94,4.623
Jun-11-2019,UA07,-7.029,18.8291,263.6537,5.3012,2.828,4.5915
Jun-11-2019,UA07,-7.045,18.8271,263.6842,5.2505,2.779,4.5504
Jun-11-2019,UA07,-7.065,18.8273,263.6974,5.4596,2.883,4.5053
Jun-11-2019,UA07,-7.085,18.8322,263.5445,5.6993,2.963,4.4788
Jun-11-2019,UA07,-7.101,18.8276,263.5438,5.6113,3.272,4.47
Jun-11-2019,UA07,-7.111,18.821,263.8273,5.354,3.341,4.4784
Jun-11-2019,UA07,-7.117,18.8275,263.851,5.4122,3.458,4.4973
Jun-11-2019,UA07,-7.123,18.837,263.6152,5.9956,3.615,4.5277
Jun-11-2019,UA07,-7.129,18.8381,263.5418,7.2494,3.864,4.5623
Jun-11-2019,UA07,-7.134,18.8349,263.6645,8.1452,4.109,4.5933
Jun-11-2019,UA07,-7.136,18.8328,263.9772,7.9409,3.774,4.6504
Jun-11-2019,UA07,-7.137,18.8172,264.4693,7.1158,3.592,4.8527
Jun-12-2019,UA06,-0.53,23.7268,258.9458,2.4934,1.347,8.8329
Jun-12-2019,UA06,-0.577,23.7259,259.142,2.4622,1.355,8.9031
Jun-12-2019,UA06,-0.626,23.729,259.2672,2.4959,1.324,8.9385
Jun-12-2019,UA06,-0.691,23.7365,259.2746,2.5079,1.226,8.964
Jun-12-2019,UA06,-0.763,23.7428,259.3122,2.4838,1.199,8.9969
Jun-12-2019,UA06,-0.824,23.7464,259.3855,2.5087,1.464,9.0236
Jun-12-2019,UA06,-0.87,23.749,259.3603,2.5196,1.25,9.0436
Jun-12-2019,UA06,-0.903,23.7518,259.2901,2.5298,1.129,9.0705
Jun-12-2019,UA06,-0.923,23.754,259.3403,2.5422,1.327,9.0945
Jun-12-2019,UA06,-0.931,23.755,259.3948,2.5008,1.419,9.1156
Jun-12-2019,UA06,-0.942,23.7554,259.3668,2.4712,1.459,9.1326
Jun-12-2019,UA06,-0.975,23.7554,259.3583,2.4699,1.256,9.1405
Jun-12-2019,UA06,-1.04,23.7566,259.3438,2.4694,1.205,9.1352
Jun-12-2019,UA06,-1.129,23.7576,259.3313,2.4821,1.426,9.1373
Jun-12-2019,UA06,-1.212,23.7583,259.3441,2.4708,1.677,9.1579
Jun-12-2019,UA06,-1.262,23.7593,259.3406,2.4465,1.387,9.1971
Jun-12-2019,UA06,-1.281,23.7596,259.3635,2.4547,1.184,9.2364
Jun-12-2019,UA06,-1.29,23.7603,259.3944,2.4888,1.439,9.2498
Jun-12-2019,UA06,-1.313,23.7608,259.3943,2.4965,1.438,9.259
Jun-12-2019,UA06,-1.36,23.7612,259.3646,2.4737,1.279,9.2745
Jun-12-2019,UA06,-1.421,23.7614,259.3566,2.4971,1.331,9.2989
Jun-12-2019,UA06,-1.476,23.761,259.3618,2.5699,1.438,9.3396
Jun-12-2019,UA06,-1.51,23.7612,259.3341,2.597,1.305,9.3946
Jun-12-2019,UA06,-1.538,23.7613,259.3242,2.5557,1.426,9.4427
Jun-12-2019,UA06,-1.58,23.757,259.2502,2.5486,1.634,9.4714
Jun-12-2019,UA06,-1.638,23.75,258.9636,2.5745,1.411,9.4768
Jun-12-2019,UA06,-1.704,23.7293,258.2186,2.58,1.328,9.4666
Jun-12-2019,UA06,-1.778,23.6405,257.4534,2.6217,1.408,9.4498
Jun-12-2019,UA06,-1.863,23.4896,256.9699,2.6782,1.455,9.4271
Jun-12-2019,UA06,-1.963,23.3059,256.5285,2.684,1.55,9.3913
Jun-12-2019,UA06,-2.072,23.0712,256.6686,2.6882,1.494,9.3185
Jun-12-2019,UA06,-2.176,22.8404,257.255,2.7257,1.452,9.2195
Jun-12-2019,UA06,-2.272,22.6678,257.7716,2.7766,1.755,9.1038
Jun-12-2019,UA06,-2.363,22.5438,258.176,2.8063,1.475,8.9658
Jun-12-2019,UA06,-2.442,22.4617,258.3058,2.84,1.388,8.8009
Jun-12-2019,UA06,-2.51,22.3961,258.4318,2.9191,1.885,8.6237
Jun-12-2019,UA06,-2.587,22.332,258.7257,2.9569,1.712,8.4515
Jun-12-2019,UA06,-2.688,22.2925,258.7272,2.9207,1.794,8.2929
Jun-12-2019,UA06,-2.797,22.2492,258.5,2.869,1.713,8.1654
Jun-12-2019,UA06,-2.892,22.1629,258.475,2.8632,1.42,8.0672
Jun-12-2019,UA06,-2.973,22.058,258.6421,2.9323,1.558,8.0067
Jun-12-2019,UA06,-3.062,21.9554,258.9091,3.0209,1.48,7.9748
Jun-12-2019,UA06,-3.172,21.8676,259.0593,3.101,1.789,7.9486
Jun-12-2019,UA06,-3.291,21.7884,259.1217,3.1238,1.923,7.9202
Jun-12-2019,UA06,-3.398,21.7035,259.3212,3.0824,1.81,7.8808
Jun-12-2019,UA06,-3.5,21.623,259.4924,3.0974,2.104,7.8366
Jun-12-2019,UA06,-3.611,21.5589,259.4554,3.2397,1.953,7.7784
Jun-12-2019,UA06,-3.726,21.5074,259.1672,3.3445,1.82,7.6981
Jun-12-2019,UA06,-3.831,21.4375,258.932,3.297,2.067,7.6049
Jun-12-2019,UA06,-3.929,21.343,259.1178,3.2762,1.873,7.5179
Jun-12-2019,UA06,-4.026,21.2677,258.9866,3.4284,2.071,7.427
Jun-12-2019,UA06,-4.117,21.2058,258.419,3.6056,1.701,7.3153
Jun-12-2019,UA06,-4.202,21.1105,258.5448,3.6742,2.367,7.194
Jun-12-2019,UA06,-4.296,21.01,259.0311,3.7886,4.276,7.058
Jun-12-2019,UA06,-4.406,20.9459,258.8392,4.0321,2.793,6.9177
Jun-12-2019,UA06,-4.522,20.888,258.3916,4.4446,1.865,6.775
Jun-12-2019,UA06,-4.621,20.7933,258.5759,4.7685,2.258,6.6239
Jun-12-2019,UA06,-4.691,20.6925,259.0579,4.6818,2.524,6.4656
Jun-12-2019,UA06,-4.747,20.6232,259.3963,4.4806,3.064,6.3065
Jun-12-2019,UA06,-4.819,20.5898,259.2155,4.3962,2.544,6.1542
Jun-12-2019,UA06,-4.919,20.5692,258.4533,4.4294,2.238,6.0034
Jun-12-2019,UA06,-5.032,20.4971,258.0842,4.5086,2.084,5.8512
Jun-12-2019,UA06,-5.144,20.375,258.2238,4.489,1.98,5.7115
Jun-12-2019,UA06,-5.248,20.2479,258.4109,4.5134,2.026,5.5929
Jun-12-2019,UA06,-5.343,20.1219,258.7739,4.5319,2.053,5.4882
Jun-12-2019,UA06,-5.431,20.0097,259.1004,4.4063,2.066,5.416
Jun-12-2019,UA06,-5.515,19.924,259.0591,4.3019,2.248,5.3766
Jun-12-2019,UA06,-5.598,19.8362,259.0066,4.3222,1.873,5.357
Jun-12-2019,UA06,-5.688,19.7338,259.135,4.4945,2.183,5.3613
Jun-12-2019,UA06,-5.79,19.6352,259.288,4.72,3.091,5.3834
Jun-12-2019,UA06,-5.895,19.5455,259.3885,4.7648,2.39,5.4106
Jun-12-2019,UA06,-5.994,19.4607,259.5904,4.7358,1.88,5.4465
Jun-12-2019,UA06,-6.089,19.3845,259.8929,4.7717,2.081,5.4875
Jun-12-2019,UA06,-6.186,19.3247,260.0458,4.7014,2.112,5.5276
Jun-12-2019,UA06,-6.288,19.2693,260.1265,4.5189,2.192,5.5647
Jun-12-2019,UA06,-6.386,19.2085,260.2697,4.4694,2.111,5.594
Jun-12-2019,UA06,-6.48,19.1542,260.4249,4.6527,2.061,5.616
Jun-12-2019,UA06,-6.571,19.1135,260.5111,4.7174,2.094,5.6316
Jun-12-2019,UA06,-6.658,19.0854,260.5469,4.745,2.141,5.6452
Jun-12-2019,UA06,-6.739,19.0672,260.566,5.0335,2.276,5.6539
Jun-12-2019,UA06,-6.814,19.0551,260.5949,5.0729,2.442,5.6576
Jun-12-2019,UA06,-6.888,19.0468,260.6841,4.6652,2.267,5.6573
Jun-12-2019,UA06,-6.966,19.0425,260.7085,4.3191,2.354,5.6507
Jun-12-2019,UA06,-7.041,19.041,260.6187,4.1835,2.445,5.6333
Jun-12-2019,UA06,-7.108,19.0384,260.5862,4.1204,2.545,5.6103
Jun-12-2019,UA06,-7.173,19.0344,260.6109,4.1627,3.061,5.5763
Jun-12-2019,UA06,-7.25,19.0311,260.5431,4.4621,2.693,5.521
Jun-12-2019,UA06,-7.344,19.0282,260.4626,4.7559,2.223,5.4466
Jun-12-2019,UA06,-7.439,19.0237,260.4811,4.708,2.251,5.3494
Jun-12-2019,UA06,-7.527,19.0169,260.4817,4.6236,2.64,5.2367
Jun-12-2019,UA06,-7.621,19.0096,260.4221,4.6164,2.479,5.1158
Jun-12-2019,UA06,-7.735,19.002,260.4064,4.4749,2.131,4.99
Jun-12-2019,UA06,-7.861,18.994,260.434,4.291,2.321,4.8733
Jun-12-2019,UA06,-7.978,18.9833,260.4229,4.169,2.253,4.7661
Jun-12-2019,UA06,-8.078,18.9685,260.4297,4.1934,2.178,4.6753
Jun-12-2019,UA06,-8.165,18.9492,260.4942,4.3895,2.334,4.614
Jun-12-2019,UA06,-8.257,18.9317,260.5999,4.4427,2.327,4.5607
Jun-12-2019,UA06,-8.36,18.9185,260.7587,4.2493,2.392,4.5074
Jun-12-2019,UA06,-8.468,18.8989,260.9461,4.0728,2.572,4.4496
Jun-12-2019,UA06,-8.576,18.8737,261.1006,3.9737,2.584,4.3673
Jun-12-2019,UA06,-8.687,18.85,261.2791,3.8694,2.476,4.2505
Jun-12-2019,UA06,-8.794,18.8297,261.569,3.7578,2.631,4.1049
Jun-12-2019,UA06,-8.885,18.811,261.7926,3.6771,3.085,3.9493
Jun-12-2019,UA06,-8.955,18.7939,261.9751,3.6852,2.639,3.7997
Jun-12-2019,UA06,-9.021,18.7803,262.0982,3.8508,2.711,3.671
Jun-12-2019,UA06,-9.107,18.7711,262.1396,4.0997,2.936,3.5753
Jun-12-2019,UA06,-9.217,18.7655,262.2075,4.1607,2.786,3.5203
Jun-12-2019,UA06,-9.335,18.76,262.2456,4.1319,3.149,3.5095
Jun-12-2019,UA06,-9.448,18.752,262.3893,4.2921,3.115,3.5374
Jun-12-2019,UA06,-9.551,18.7422,262.7122,4.5092,3.049,3.593
Jun-12-2019,UA06,-9.65,18.73,263.2523,4.5008,3.124,3.6596
Jun-12-2019,UA06,-9.745,18.7069,263.8907,4.2587,3.133,3.7306
Jun-12-2019,UA06,-9.83,18.6766,264.294,4.0109,3.042,3.8009
Jun-12-2019,UA06,-9.891,18.6527,264.4465,3.879,3.236,3.8737
Jun-12-2019,UA06,-9.927,18.6386,264.5228,3.9179,3.512,3.959
Jun-12-2019,UA06,-9.942,18.6311,264.5727,3.9255,3.075,4.0639
Jun-12-2019,UA06,-9.946,18.6288,264.6254,3.864,2.863,4.1879
Jun-12-2019,UA06,-9.947,18.6355,264.3494,3.9985,2.776,4.4159
Jun-12-2019,UA08,-0.529,23.7845,260.0421,2.6367,1.344,8.6451
Jun-12-2019,UA08,-0.608,23.7862,260.0558,2.7305,1.325,8.7045
Jun-12-2019,UA08,-0.673,23.7863,260.0646,2.742,1.304,8.7885
Jun-12-2019,UA08,-0.728,23.7881,260.0234,2.704,1.57,8.8867
Jun-12-2019,UA08,-0.773,23.7911,260.0415,2.6654,2.011,8.9612
Jun-12-2019,UA08,-0.813,23.7935,260.1201,2.6436,1.651,9.0434
Jun-12-2019,UA08,-0.859,23.7962,260.121,2.6773,1.316,9.1327
Jun-12-2019,UA08,-0.919,23.7995,260.0943,2.7715,1.387,9.2098
Jun-12-2019,UA08,-0.984,23.8002,260.1336,2.8134,1.287,9.2802
Jun-12-2019,UA08,-1.049,23.8008,260.0484,2.7878,1.199,9.3322
Jun-12-2019,UA08,-1.117,23.7943,259.9089,2.7538,1.255,9.3577
Jun-12-2019,UA08,-1.183,23.7767,259.8082,2.6973,1.557,9.3767
Jun-12-2019,UA08,-1.243,23.7395,259.4681,2.6946,1.537,9.3807
Jun-12-2019,UA08,-1.291,23.6581,259.0594,2.7438,1.347,9.3409
Jun-12-2019,UA08,-1.334,23.5441,258.861,2.7527,1.328,9.2888
Jun-12-2019,UA08,-1.385,23.4162,259.0777,2.7128,1.347,9.241
Jun-12-2019,UA08,-1.439,23.3106,259.325,2.6883,1.472,9.2063
Jun-12-2019,UA08,-1.489,23.2309,258.9218,2.737,1.491,9.1762
Jun-12-2019,UA08,-1.537,23.1151,258.7108,2.9031,1.491,9.1394
Jun-12-2019,UA08,-1.585,22.9728,259.0615,3.0888,1.437,9.1002
Jun-12-2019,UA08,-1.624,22.8642,258.9387,3.1159,1.399,9.059
Jun-12-2019,UA08,-1.657,22.7568,258.6856,3.0378,1.494,9.0221
Jun-12-2019,UA08,-1.694,22.6212,259.1468,3.1304,1.591,8.9751
Jun-12-2019,UA08,-1.745,22.53,259.5666,3.3623,1.446,8.9265
Jun-12-2019,UA08,-1.798,22.4843,259.3686,3.4898,1.565,8.9062
Jun-12-2019,UA08,-1.833,22.418,258.9774,3.4704,1.4,8.9096
Jun-12-2019,UA08,-1.85,22.2983,259.0984,3.3054,1.611,8.9192
Jun-12-2019,UA08,-1.861,22.1606,259.8189,3.1288,1.224,8.934
Jun-12-2019,UA08,-1.885,22.0746,260.468,3.0423,1.956,8.9466
Jun-12-2019,UA08,-1.935,22.0668,260.5002,3.0099,1.129,8.9533
Jun-12-2019,UA08,-2.007,22.0906,259.9491,3.0337,2.776,8.9605
Jun-12-2019,UA08,-2.082,22.0529,259.5041,3.0707,7.621,8.9668
Jun-12-2019,UA08,-2.15,21.9538,259.4233,3.0493,3.386,8.9709
Jun-12-2019,UA08,-2.21,21.8498,259.6462,3.0158,1.151,8.9861
Jun-12-2019,UA08,-2.266,21.7736,259.8609,3.0117,2.096,8.9966
Jun-12-2019,UA08,-2.318,21.7217,259.8066,3.0289,1.449,8.9826
Jun-12-2019,UA08,-2.363,21.6697,259.8177,3.0426,1.861,8.9581
Jun-12-2019,UA08,-2.404,21.6228,260.0492,3.0853,1.619,8.93
Jun-12-2019,UA08,-2.453,21.5984,260.0528,3.1552,1.75,8.9001
Jun-12-2019,UA08,-2.514,21.5844,259.6694,3.1806,1.619,8.8578
Jun-12-2019,UA08,-2.575,21.5502,259.4693,3.1925,1.7,8.8114
Jun-12-2019,UA08,-2.62,21.5007,259.6005,3.2366,1.723,8.7607
Jun-12-2019,UA08,-2.65,21.4572,259.8323,3.3104,1.828,8.7038
Jun-12-2019,UA08,-2.675,21.4316,259.9818,3.3524,1.969,8.6465
Jun-12-2019,UA08,-2.703,21.4237,259.9823,3.3616,1.876,8.5876
Jun-12-2019,UA08,-2.744,21.4245,259.9249,3.4372,1.802,8.5378
Jun-12-2019,UA08,-2.801,21.4228,259.6279,3.6332,1.783,8.5003
Jun-12-2019,UA08,-2.867,21.395,259.0966,3.7527,1.811,8.4763
Jun-12-2019,UA08,-2.932,21.3261,258.6804,3.6774,1.725,8.4567
Jun-12-2019,UA08,-2.98,21.2269,258.5505,3.5388,1.694,8.4464
Jun-12-2019,UA08,-3.006,21.1276,258.8439,3.3818,1.724,8.4464
Jun-12-2019,UA08,-3.022,21.0619,259.2609,3.3189,1.721,8.4439
Jun-12-2019,UA08,-3.048,21.0351,259.5038,3.3579,1.893,8.4357
Jun-12-2019,UA08,-3.09,21.0322,259.5774,3.4532,1.945,8.4229
Jun-12-2019,UA08,-3.147,21.04,259.1524,3.6466,1.867,8.4144
Jun-12-2019,UA08,-3.217,21.0259,258.6599,3.7657,1.842,8.4141
Jun-12-2019,UA08,-3.288,20.9712,258.6493,3.772,1.854,8.4166
Jun-12-2019,UA08,-3.344,20.9071,258.7839,3.7111,1.81,8.4143
Jun-12-2019,UA08,-3.385,20.8539,259.0013,3.6067,1.858,8.4135
Jun-12-2019,UA08,-3.426,20.8186,259.1002,3.6073,1.947,8.4138
Jun-12-2019,UA08,-3.473,20.8012,258.8548,3.7882,2.092,8.4115
Jun-12-2019,UA08,-3.535,20.7866,258.606,3.9774,2.083,8.4119
Jun-12-2019,UA08,-3.613,20.771,258.571,3.9437,1.937,8.4168
Jun-12-2019,UA08,-3.693,20.7599,258.5896,3.8525,1.884,8.4237
Jun-12-2019,UA08,-3.765,20.7533,258.5048,3.8202,1.94,8.4296
Jun-12-2019,UA08,-3.829,20.7461,258.3657,3.7597,1.977,8.4365
Jun-12-2019,UA08,-3.891,20.737,258.193,3.7531,1.919,8.4379
Jun-12-2019,UA08,-3.959,20.7236,258.0755,3.952,1.976,8.4326
Jun-12-2019,UA08,-4.036,20.7038,258.0244,4.2107,2.1,8.4266
Jun-12-2019,UA08,-4.113,20.6827,257.8108,4.2923,2.237,8.4184
Jun-12-2019,UA08,-4.17,20.6553,257.5557,4.1765,2.056,8.409
Jun-12-2019,UA08,-4.204,20.6143,257.6208,4.2353,1.988,8.3931
Jun-12-2019,UA08,-4.24,20.576,258.0134,4.654,2.116,8.378
Jun-12-2019,UA08,-4.29,20.558,258.2121,4.9045,1.887,8.3563
Jun-12-2019,UA08,-4.342,20.5567,257.9778,4.8761,1.999,8.3371
Jun-12-2019,UA08,-4.389,20.5517,257.7975,4.7417,2.16,8.3379
Jun-12-2019,UA08,-4.443,20.534,257.8688,4.5807,1.968,8.3277
Jun-12-2019,UA08,-4.514,20.5177,257.8809,4.4266,1.978,8.3281
Jun-12-2019,UA08,-4.59,20.5026,257.8283,4.2669,2.058,8.3394
Jun-12-2019,UA08,-4.659,20.4812,257.9293,4.256,2.02,8.3486
Jun-12-2019,UA08,-4.733,20.4628,258.0453,4.3293,2.109,8.3612
Jun-12-2019,UA08,-4.81,20.4518,258.1411,4.3403,2.377,8.3525
Jun-12-2019,UA08,-4.878,20.4439,258.2448,4.5076,2.17,8.3326
Jun-12-2019,UA08,-4.937,20.4383,258.3204,4.7242,1.919,8.3152
Jun-12-2019,UA08,-5,20.4347,258.3934,4.7227,2.166,8.3082
Jun-12-2019,UA08,-5.07,20.4316,258.417,4.6147,2.192,8.3043
Jun-12-2019,UA08,-5.138,20.4293,258.3841,4.5224,2.211,8.2924
Jun-12-2019,UA08,-5.209,20.429,258.3341,4.5108,2.195,8.2791
Jun-12-2019,UA08,-5.286,20.4289,258.3691,4.4432,1.942,8.2586
Jun-12-2019,UA08,-5.358,20.4287,258.4564,4.4248,2.086,8.2329
Jun-12-2019,UA08,-5.415,20.4254,258.528,4.4375,2.193,8.2079
Jun-12-2019,UA08,-5.47,20.4166,258.5834,4.3494,2.052,8.1742
Jun-12-2019,UA08,-5.531,20.4049,258.6047,4.212,2.232,8.1328
Jun-12-2019,UA08,-5.591,20.3906,258.6041,4.0357,1.965,8.0866
Jun-12-2019,UA08,-5.634,20.373,258.5646,3.946,1.956,8.0316
Jun-12-2019,UA08,-5.667,20.3537,258.602,3.9064,2.381,7.955
Jun-12-2019,UA08,-5.706,20.34,258.6835,4.2634,2.103,7.8518
Jun-12-2019,UA08,-5.755,20.3348,258.5994,4.7667,2.175,7.7203
Jun-12-2019,UA08,-5.802,20.3242,258.5007,4.7868,2.169,7.5382
Jun-12-2019,UA08,-5.848,20.3005,258.5044,4.7303,1.988,7.291
Jun-12-2019,UA08,-5.906,20.2751,258.5279,4.872,2.163,6.9644
Jun-12-2019,UA08,-5.975,20.2504,258.6092,4.9936,2.174,6.583
Jun-12-2019,UA08,-6.04,20.2241,258.7273,5.0094,2.372,6.1923
Jun-12-2019,UA08,-6.101,20.1965,258.8776,5.0244,3.527,5.8284
Jun-12-2019,UA08,-6.166,20.1733,259.0827,5.0236,3.68,5.5171
Jun-12-2019,UA08,-6.23,20.1568,259.2516,5.2009,2.419,5.2625
Jun-12-2019,UA08,-6.287,20.1265,259.4298,5.566,2.147,5.073
Jun-12-2019,UA08,-6.334,20.0781,259.646,5.7312,2.379,4.9473
Jun-12-2019,UA08,-6.385,20.0269,259.8398,5.6057,2.611,4.8698
Jun-12-2019,UA08,-6.454,19.9772,260.1212,5.4952,2.503,4.8159
Jun-12-2019,UA08,-6.53,19.9217,260.4517,5.4193,2.228,4.7564
Jun-12-2019,UA08,-6.605,19.8416,260.6939,5.4391,2.473,4.6437
Jun-12-2019,UA08,-6.677,19.7386,260.5714,5.5187,2.45,4.4587
Jun-12-2019,UA08,-6.746,19.6367,259.4566,5.2868,2.539,4.2101
Jun-12-2019,UA08,-6.807,19.536,258.2165,5.0717,2.684,3.8933
Jun-12-2019,UA08,-6.856,19.4214,258.2508,4.9804,2.75,3.536
Jun-12-2019,UA08,-6.906,19.3093,258.7476,4.8696,3.02,3.1904
Jun-12-2019,UA08,-6.96,19.2236,258.8888,4.7621,2.604,2.9078
Jun-12-2019,UA08,-7.011,19.1545,258.9964,4.5876,2.347,2.7185
Jun-12-2019,UA08,-7.054,19.0884,259.2184,4.4183,2.329,2.6361
Jun-12-2019,UA08,-7.098,19.033,259.6307,4.364,2.196,2.6515
Jun-12-2019,UA08,-7.151,19.0124,259.5804,4.3262,2.186,2.7347
Jun-12-2019,UA08,-7.212,19.0092,258.9218,4.1748,2.212,2.8638
Jun-12-2019,UA08,-7.279,18.9427,259.1219,4.0877,2.082,3.023
Jun-12-2019,UA08,-7.345,18.8399,260.208,4.1737,2.034,3.1927
Jun-12-2019,UA08,-7.402,18.7616,261.1647,4.1915,2.103,3.3451
Jun-12-2019,UA08,-7.438,18.6675,261.899,4.0039,1.99,3.4704
Jun-12-2019,UA08,-7.454,18.5843,262.3399,3.7886,2.02,3.5744
Jun-12-2019,UA08,-7.461,18.5474,262.4025,3.6528,2.058,3.6771
Jun-12-2019,UA08,-7.467,18.5574,262.2191,3.6198,2.175,3.7868
Jun-12-2019,UA08,-7.478,18.5939,262.0276,3.5982,2.507,3.9018
Jun-12-2019,UA08,-7.488,18.618,261.8696,3.5065,2.526,4.0332
Jun-12-2019,UA08,-7.498,18.6382,261.7346,3.4531,2.265,4.2066
Jun-12-2019,UA08,-7.503,18.65,261.7035,3.4905,2.329,4.4317
Jun-12-2019,UA08,-7.505,18.6475,261.8098,3.6534,2.424,4.6935
Jun-13-2019,NR02,-0.511,23.8319,260.6946,2.5354,1.313,8.0607
Jun-13-2019,NR02,-0.587,23.8388,260.7214,2.523,1.344,8.0932
Jun-13-2019,NR02,-0.666,23.8445,260.7658,2.5312,1.257,8.13
Jun-13-2019,NR02,-0.738,23.8485,260.9099,2.5591,1.189,8.1719
Jun-13-2019,NR02,-0.799,23.853,260.8764,2.5798,1.264,8.2336
Jun-13-2019,NR02,-0.855,23.8571,260.7211,2.5948,1.391,8.3133
Jun-13-2019,NR02,-0.919,23.8587,260.6983,2.6317,1.313,8.4122
Jun-13-2019,NR02,-1.002,23.8605,260.7608,2.6896,1.448,8.5333
Jun-13-2019,NR02,-1.098,23.8633,260.7868,2.7073,1.497,8.6813
Jun-13-2019,NR02,-1.191,23.8646,260.8173,2.7001,1.38,8.8414
Jun-13-2019,NR02,-1.268,23.8658,260.8351,2.7117,1.522,8.9932
Jun-13-2019,NR02,-1.326,23.868,260.7171,2.738,1.396,9.1048
Jun-13-2019,NR02,-1.383,23.8686,260.6451,2.7462,1.541,9.1685
Jun-13-2019,NR02,-1.455,23.8633,260.678,2.735,1.652,9.2094
Jun-13-2019,NR02,-1.545,23.851,260.5872,2.7462,1.348,9.202
Jun-13-2019,NR02,-1.645,23.8338,260.5572,2.7588,1.377,9.1505
Jun-13-2019,NR02,-1.745,23.8015,260.707,2.7523,1.358,9.0843
Jun-13-2019,NR02,-1.839,23.7527,260.6926,2.7412,1.206,8.9802
Jun-13-2019,NR02,-1.924,23.6996,260.6945,2.714,1.249,8.8372
Jun-13-2019,NR02,-2.003,23.6538,260.8478,2.6683,1.602,8.7059
Jun-13-2019,NR02,-2.082,23.6154,260.9666,2.6853,1.44,8.5806
Jun-13-2019,NR02,-2.168,23.5836,261.0563,2.765,1.284,8.4345
Jun-13-2019,NR02,-2.256,23.5411,260.9529,2.8224,1.439,8.2886
Jun-13-2019,NR02,-2.338,23.4143,261.0826,2.8659,1.234,8.1426
